id,url,caption,hotel_id,hotel_name,is_main,source
"lp6574364c-2","https://static.cupid.travel/hotels/ex_b5770ef8_z.jpg","balance & terrace","lp6574364c","Franz Klammer 3 Bedroom",false,"liteapi"
"lp6574364c-3","https://static.cupid.travel/hotels/ex_1afbed71_z.jpg","balance & terrace","lp6574364c","Franz Klammer 3 Bedroom",false,"liteapi"
"lp6558524a-4","https://static.cupid.travel/hotels/ex_4225ea54_z.jpg","balance & terrace","lp6558524a","Ghostriders 10 by Avantstay Penthouse Suite w/ Large Patio & Mountain Views!",false,"liteapi"
"lp655852a6-4","https://static.cupid.travel/hotels/ex_a45fcbba_z.jpg","balance & terrace","lp655852a6","Ghostriders 5 by Avantstay 2 Bedroom Condo Near Main Street, Hiking & Skiing STR Permit #3571",false,"liteapi"
"lp655852a6-12","https://static.cupid.travel/hotels/ex_39c072e6_z.jpg","balance & terrace","lp655852a6","Ghostriders 5 by Avantstay 2 Bedroom Condo Near Main Street, Hiking & Skiing STR Permit #3571",false,"liteapi"
"lp656c8c64-10","https://static.cupid.travel/hotels/ex_aceea09d_z.jpg","balance & terrace","lp656c8c64","Giant Riverfront Deck W Grill, Tons Of Space @ Viking Lodge 100ab 4 Bedroom Condo by RedAwning",false,"liteapi"
"lp656c8c64-24","https://static.cupid.travel/hotels/ex_ee43abcb_z.jpg","balance & terrace","lp656c8c64","Giant Riverfront Deck W Grill, Tons Of Space @ Viking Lodge 100ab 4 Bedroom Condo by RedAwning",false,"liteapi"
"lp656c8c64-28","https://static.cupid.travel/hotels/ex_2a53cbf5_z.jpg","balance & terrace","lp656c8c64","Giant Riverfront Deck W Grill, Tons Of Space @ Viking Lodge 100ab 4 Bedroom Condo by RedAwning",false,"liteapi"
"lp65585338-9","https://static.cupid.travel/hotels/ex_0927e950_z.jpg","balance & terrace","lp65585338","Gold Dust Crossing A4 by Avantstay Telluride Gem in Great Location",false,"liteapi"
"lp65721119-1","https://static.cupid.travel/hotels/427982034.jpg","balance & terrace","lp65721119","Ground Floor on River Trail, Walk to Ski condo",false,"liteapi"
"lp65721119-2","https://static.cupid.travel/hotels/427982033.jpg","balance & terrace","lp65721119","Ground Floor on River Trail, Walk to Ski condo",false,"liteapi"
"lp65721119-23","https://static.cupid.travel/hotels/427982026.jpg","balance & terrace","lp65721119","Ground Floor on River Trail, Walk to Ski condo",false,"liteapi"
"lp656c8bfb-26","https://static.cupid.travel/hotels/ex_c0e4b635_z.jpg","balance & terrace","lp656c8bfb","Ground Floor W/ River Trail Patio + Walk To Chair 7! Viking Lodge 116 1 Bedroom Condo by RedAwning",false,"liteapi"
"lp65729f3a-3","https://static.cupid.travel/hotels/599921685.jpg","balance & terrace","lp65729f3a","Have It All Ski in out Affordable Too",false,"liteapi"
"lp65729f3a-4","https://static.cupid.travel/hotels/599921684.jpg","balance & terrace","lp65729f3a","Have It All Ski in out Affordable Too",false,"liteapi"
"lp65729f3a-5","https://static.cupid.travel/hotels/599921639.jpg","balance & terrace","lp65729f3a","Have It All Ski in out Affordable Too",false,"liteapi"
"lp65729f3a-40","https://static.cupid.travel/hotels/450268093.jpg","balance & terrace","lp65729f3a","Have It All Ski in out Affordable Too",false,"liteapi"
"lp6574edb5-5","https://static.cupid.travel/hotels/275597730.jpg","balance & terrace","lp6574edb5","Haven on South Oak",false,"liteapi"
"lp656c8c00-37","https://static.cupid.travel/hotels/ex_d0294636_z.jpg","balance & terrace","lp656c8c00","Hidden Gem, 4 Min To Lift 7 Garage, Hot Tub, Lux Kitchen, Big + Bright 4 Bedroom Condo by RedAwning",false,"liteapi"
"lp656c8c00-40","https://static.cupid.travel/hotels/ex_7db26546_z.jpg","balance & terrace","lp656c8c00","Hidden Gem, 4 Min To Lift 7 Garage, Hot Tub, Lux Kitchen, Big + Bright 4 Bedroom Condo by RedAwning",false,"liteapi"
"lp656c8c00-43","https://static.cupid.travel/hotels/ex_cc862f2d_z.jpg","balance & terrace","lp656c8c00","Hidden Gem, 4 Min To Lift 7 Garage, Hot Tub, Lux Kitchen, Big + Bright 4 Bedroom Condo by RedAwning",false,"liteapi"
"lp655663cf-1","https://static.cupid.travel/hotels/ex_612dc9e5_z.jpg","balance & terrace","lp655663cf","Hilltop Hideaway - Expansive Views From This Private Estate, Hot Tub, Pool Table",false,"liteapi"
"lp655663cf-2","https://static.cupid.travel/hotels/ex_f88eacdc_z.jpg","balance & terrace","lp655663cf","Hilltop Hideaway - Expansive Views From This Private Estate, Hot Tub, Pool Table",false,"liteapi"
"lp655663cf-5","https://static.cupid.travel/hotels/ex_cb40d67b_z.jpg","balance & terrace","lp655663cf","Hilltop Hideaway - Expansive Views From This Private Estate, Hot Tub, Pool Table",false,"liteapi"
"lp655663cf-13","https://static.cupid.travel/hotels/ex_822b247d_z.jpg","balance & terrace","lp655663cf","Hilltop Hideaway - Expansive Views From This Private Estate, Hot Tub, Pool Table",false,"liteapi"
"lp655663cf-14","https://static.cupid.travel/hotels/ex_154f3f9e_z.jpg","balance & terrace","lp655663cf","Hilltop Hideaway - Expansive Views From This Private Estate, Hot Tub, Pool Table",false,"liteapi"
"lp655663cf-16","https://static.cupid.travel/hotels/ex_12ec765e_z.jpg","balance & terrace","lp655663cf","Hilltop Hideaway - Expansive Views From This Private Estate, Hot Tub, Pool Table",false,"liteapi"
"lp655663cf-29","https://static.cupid.travel/hotels/ex_e6a7f771_z.jpg","balance & terrace","lp655663cf","Hilltop Hideaway - Expansive Views From This Private Estate, Hot Tub, Pool Table",false,"liteapi"
"lp655663cf-31","https://static.cupid.travel/hotels/ex_cf0c3b10_z.jpg","balance & terrace","lp655663cf","Hilltop Hideaway - Expansive Views From This Private Estate, Hot Tub, Pool Table",false,"liteapi"
"lp655663cf-33","https://static.cupid.travel/hotels/ex_c2fb6e66_z.jpg","balance & terrace","lp655663cf","Hilltop Hideaway - Expansive Views From This Private Estate, Hot Tub, Pool Table",false,"liteapi"
"lp655663cf-37","https://static.cupid.travel/hotels/ex_369cac17_z.jpg","balance & terrace","lp655663cf","Hilltop Hideaway - Expansive Views From This Private Estate, Hot Tub, Pool Table",false,"liteapi"
"lp655663cf-53","https://static.cupid.travel/hotels/ex_5d367d28_z.jpg","balance & terrace","lp655663cf","Hilltop Hideaway - Expansive Views From This Private Estate, Hot Tub, Pool Table",false,"liteapi"
"lp65585234-15","https://static.cupid.travel/hotels/ex_e6f88577_z.jpg","balance & terrace","lp65585234","Hruza Hideout by Avantstay Walkable Location + Free Ski Shuttle, Mountain View",false,"liteapi"
"lp656c8bff-1","https://static.cupid.travel/hotels/ex_ac98e4e6_z.jpg","balance & terrace","lp656c8bff","Huge Riverfront Deck + Walk Everywhere Viking Lodge 100a 3 Bedroom Condo by RedAwning",false,"liteapi"
"lp656c9572-1","https://static.cupid.travel/hotels/ex_2ed04873_z.jpg","balance & terrace","lp656c9572","Ice House 317 2 Bedroom Condo by RedAwning",false,"liteapi"
"lp656c9572-2","https://static.cupid.travel/hotels/ex_a3a47ecc_z.jpg","balance & terrace","lp656c9572","Ice House 317 2 Bedroom Condo by RedAwning",false,"liteapi"
"lp656c9572-3","https://static.cupid.travel/hotels/ex_517ef907_z.jpg","balance & terrace","lp656c9572","Ice House 317 2 Bedroom Condo by RedAwning",false,"liteapi"
"lp656c9572-4","https://static.cupid.travel/hotels/ex_2926025a_z.jpg","balance & terrace","lp656c9572","Ice House 317 2 Bedroom Condo by RedAwning",false,"liteapi"
"lp656c9572-5","https://static.cupid.travel/hotels/ex_23c303fa_z.jpg","balance & terrace","lp656c9572","Ice House 317 2 Bedroom Condo by RedAwning",false,"liteapi"
